avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dfe02f37836a6f2839867a1160001d81~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a5bb12b8&x-expires=1784718000&x-signature=F6FkQfl%2BkZPYve5oVEcZal9WkG8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,718,"['700645', '601739', '601450']",BlXxWgAAAACOV4AEeERJl-yievH_HBss62d2jE9ih26Mcg7OqRwC8g,30910,{'formatted_range': '₱10K+'},Angelica.recos ౨ৎ☁️,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4496}}",anjc_csxs,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f34b74a638d5f6b315183fd1945449a4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=aac1ac46&x-expires=1784718000&x-signature=o4VK38Shd%2FDqLiwnXjTk2FUOpOQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},793,80,"['601450', '700645', '604968']",_Q7OgQAAAACOV4AEeERJl-yievH_HBsscVyMA782pi32dLGrbd5yYg,3648,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",RANDOMcutie9,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4934}}",randomcutie9,"{'amount': '10505.408465', 'currency': 'USD'}","{'amount': '920.745348', 'currency': 'USD'}","{'amount': '9566.756353', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/54fe429b774934c6498f1fca475cb182~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d528d81c&x-expires=1784718000&x-signature=L%2FTXSV6%2F%2B2stGeBthSfC3FwQb8s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,418,"['600001', '602284', '700645']",ttUkVQAAAACOV4AEeERJl-yievH_HBss0D_KPcsJb9lduRvDiWVtrA,5002,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Angel finds 𝜗𝜚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3082}}",_krisygel,"{'amount': '18285.835593', 'currency': 'USD'}","{'amount': '18237.192018', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dcf7370afaee44e4a2f4663f1c5cf087~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a8b7965e&x-expires=1784718000&x-signature=YXN%2FX24JXCOV%2BGFGC9Iydgb5w4M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},5864,0,"['601450', '700645', '700437']",tVkO7gAAAACOV4AEeERJl-yievH_HBssfpUErqQN1s_PCOIJKE2lJQ,798104,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Thai Beauty Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6589}}",ayyangthaibeautyshop,"{'amount': '139208.85983', 'currency': 'USD'}","{'amount': '21886.184357', 'currency': 'USD'}","{'amount': '107515.851391', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e2e74ee2ba3143cdac0f4f4b97adda22~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=08709881&x-expires=1784718000&x-signature=xjhzvtgStZQjKG8zJvXDJxhyneg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,484,"['601450', '601739', '700645']",zOoB4gAAAACOV4AEeERJl-yievH_HBss3ukE1BAepKH2JiX093QHwQ,66815,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",cleisorns,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6032}}",cleisorns,"{'amount': '25270.52327', 'currency': 'USD'}","{'amount': '25233.878444', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/01b732cdc23f0a142ce3b16aa210674e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=480f82c4&x-expires=1784718000&x-signature=wOJYukCwb79owS0eQolVA32lpMY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,477,"['601450', '700645', '605196']",XpsLQwAAAACOV4AEeERJl-yievH_HBsspucn4pZL6kimZ7r3fLQAqw,14790,{'formatted_range': '₱10K+'},PAPI CHARLES,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6497}}",iampapicharles,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce5f158e760373268a39bc983bb06f08~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=de35f7ea&x-expires=1784718000&x-signature=RQqHyrVQ%2Fq0bj4V%2FUCceCSNZfuQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2084,"['601450', '605196', '700645']",8lGPAQAAAACOV4AEeERJl-yievH_HBss-XYJbGuTiL0lCWxVgO9wkw,104112,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Jay Everyday,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4692}}",everydayfindsbyjay,"{'amount': '28105.72991', 'currency': 'USD'}","{'amount': '28101.382769', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e2b3a16646d2db6e48a25da44eee89a2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f6d870d0&x-expires=1784718000&x-signature=0ywHIdGI87RT8B1NMa8zZ33ZdoA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1167,"['600024', '605248', '700437']",S88lBgAAAACOV4AEeERJl-yievH_HBssxbI1RtuRVae5Qm5WkS0EYQ,18258,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",BaiMasoy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 3618}}",baimasoy_22,"{'amount': '14149.473277', 'currency': 'USD'}","{'amount': '14127.950911', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0467cc673f6de13ee833d27a3271af7f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8e660ec2&x-expires=1784718000&x-signature=KX3QGbOrmJ1c3AXK8gqqcd3UcxY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},801,217,"['601450', '700645', '602284']",G0_AiAAAAACOV4AEeERJl-yievH_HBss1l6sk2jv9hyofGL6RQ5jBA,7918,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",her.recos🦋,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5861}}",mylncstll,"{'amount': '10800.541164', 'currency': 'USD'}","{'amount': '8823.59941', 'currency': 'USD'}","{'amount': '1823.675675', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cd337827ce42f2ead43669f0a48750f7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4427f170&x-expires=1784718000&x-signature=CIwWI9VwDb%2B3JNaLlcxMeYsraXw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,435,"['700645', '601739', '601152']",NKM4EQAAAACOV4AEeERJl-yievH_HBssVHnikbSQkk3cJTG9H9ZkXQ,1881,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",sᴛᴇʟʟᴀʀᴍᴏᴏɴ 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5084}}",moo0nlighttt,"{'amount': '10650.249047', 'currency': 'USD'}","{'amount': '10611.897619', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f72584ad40a3debafe46188da31bbdc6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=59f37ffb&x-expires=1784718000&x-signature=TdE7c%2FmGlwbaleuosjQYWHJ7KJc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1162,"['700645', '700437', '600024']",dRy2cgAAAACOV4AEeERJl-yievH_HBssX2ZCZ9Dah7qaBMoqTOJbmA,30553,{'formatted_range': '₱10K+'},ms.shine♡,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 7987}}",shinyfinds06,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c0135bbe41849524de677a137e2d771a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e02568ba&x-expires=1784718000&x-signature=GfHxE9FW9mfkLfBN38Vh8Le%2BykY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,329,"['601152', '600001', '700645']",o0k_-wAAAACOV4AEeERJl-yievH_HBssuEq7QL6g_A3ufeU7mavQew,32751,{'formatted_range': '₱10K+'},deynsssss🦋,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_45_54', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6442}}",paudums,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3a492e09768580875e4322bec78c2c5f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a7d907fe&x-expires=1784718000&x-signature=pyqLj3aDXU4Z41aT%2FG3ZfJdxNRk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,700,"['602284', '601450', '802184']",pgVAFAAAAACOV4AEeERJl-yievH_HBssiBVGy1AF8bzeNQ9vMeZdig,52333,{'formatted_range': '₱10K+'},GlamUpNook,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5444}}",glamupnook,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4899473a20bd37787886853616787178~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=913e6755&x-expires=1784718000&x-signature=iJLFetzKrfJMjeciCYUP5lYAN8Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},10692,5830,"['601450', '700645', '824584']",t3JFagAAAACOV4AEeERJl-yievH_HBss61sfxCdNbujvOz7HSDknwg,109948,{'formatted_range': '₱10K+'},Miss Anne,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5632}}",miss_anne2526,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b8cf48a766f74229f2c0cc6ae5a337fe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4d20e65a&x-expires=1784718000&x-signature=8IDlIya6Bn8W%2F%2FR5QJThxNj%2FRbY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,208,"['600001', '700645', '600024']",a66aYwAAAACOV4AEeERJl-yievH_HBssuHxxOzwysrSwry_H2aztBQ,29742,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Si Leslie Ako,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6882}}",sileslieako,"{'amount': '13342.585831', 'currency': 'USD'}","{'amount': '13324.570778', 'currency': 'USD'}","{'amount': '0.87706', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9a28e2c8ad136d1553ee412e1c4cd98e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3ccf2407&x-expires=1784718000&x-signature=q6O3WaAJM%2FG%2FJizV%2FaKnGU4ErXI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2052,874,"['601450', '700645', '605248']",F_KangAAAACOV4AEeERJl-yievH_HBssFzqBPki55gqWUdbSvAClHQ,62014,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",John Evangelista,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3944}}",johnlleryevangelista,"{'amount': '15345.146657', 'currency': 'USD'}","{'amount': '14809.256463', 'currency': 'USD'}","{'amount': '102.899078', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/41525d5d06510b129aec9575a0ef97e8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=20f8a927&x-expires=1784718000&x-signature=uQeUSRMWZTtv%2FwG4knDhwOwtYjc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,5796,"['601450', '604453', '700645']",KHBBZwAAAACOV4AEeERJl-yievH_HBss1bfmqkk8C__g_fWlQ0ECsA,51894,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",dara lorin ✧*:･ﾟ,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5329}}",_daraxsan,"{'amount': '13203.847993', 'currency': 'USD'}","{'amount': '13018.068113', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f7321c2b47f894bf615c8da5558fddd0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cd3c7262&x-expires=1784718000&x-signature=FoVxlOUtMSE6QiclXcZyKWphee0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,14,"['601450', '700437', '700645']",yRIL3wAAAACOV4AEeERJl-yievH_HBssSWE4ZY-2ZDOIuiHUmQM7PA,7306,{'formatted_range': '₱10K+'},Ms. Cath,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 7121}}",aldrinkenethviern,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b80073a27382848900ab53d1ed747db4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc596031&x-expires=1784718000&x-signature=voZeMAQnehmSohn81DR%2BBJxBlnc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,186,"['601450', '700645', '604206']",pxbxnwAAAACOV4AEeERJl-yievH_HBssBcyyGynxPwvhJ2VwC3d8Fg,4318,{'formatted_range': '₱10K+'},@joanafinds,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4653}}",mrsgura,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c764700e88e43a00773cb6135214b8ae~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=07a131f4&x-expires=1784718000&x-signature=g7Br%2F66bMEBpDJeCfI6S0oCb3vw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1036,"['601450', '700645', '601352']",SWOzzQAAAACOV4AEeERJl-yievH_HBssb4Sb6JeMSquN7uQUuV2RbA,25896,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Karenjoy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2358}}",karenjoyyyyy,"{'amount': '75033.624108', 'currency': 'USD'}","{'amount': '75022.892201', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bbae96adb6a86edbf7460775fe562985~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=468bdb03&x-expires=1784718000&x-signature=36CZPi8bL5zCkVBxVOubJsmFavY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,898,"['601450', '700645', '700437']",0r6lxwAAAACOV4AEeERJl-yievH_HBss-FG6r1Zr0idMGoMAa1tqvQ,19989,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Ms. Kulot 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5173}}",misss.kulot,"{'amount': '14675.413553', 'currency': 'USD'}","{'amount': '14591.117867', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/38a87ea71870f24424c54dc74c6b6874~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8e4ca5aa&x-expires=1784718000&x-signature=vOeXPIKu5dVx6Wacvxr2mMejJbQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1204,"['601450', '700645', '600001']",wUL6GQAAAACOV4AEeERJl-yievH_HBssO-De-toBh_JF6YEoHyGyjQ,3280,{'formatted_range': '₱10K+'},𑣲 Teews♡,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3078}}",teews68,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6791c76ad1ad6aa124dcd8aff2fd32de~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=df6c64eb&x-expires=1784718000&x-signature=CNZYJT%2Bs0iHIBT0ixIfdgZkBYo8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},28,2263,"['601450', '700645', '601152']",D7waswAAAACOV4AEeERJl-yievH_HBssW1iry14AGIRCY5NLRPrhqg,11427,{'formatted_range': '₱10K+'},Click shopping 22,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3818}}",clickshopping12,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0e69a481056b2e0e24a76cd12a8aea81~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2b38db47&x-expires=1784718000&x-signature=ZRsqoqALqSv7RlnTLhMn5zymXoM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3626,31822,"['602284', '601450', '700645']",15_MJgAAAACOV4AEeERJl-yievH_HBss0L3OrFZl5GZNVQKCvRQ48A,1704283,{'formatted_range': '₱10K+'},Mama Rochelle and INDAI,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4525}}",mommy_rochelle08,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1e803e25b033a5e652dd2003a0e0314d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3ee3db63&x-expires=1784718000&x-signature=LpGXiGDTTuHruSCHS3lcXo13Cik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},489,678,"['601450', '604579']",RAbF1QAAAACOV4AEeERJl-yievH_HBssjo-NBb9nc4g0ImGwc_RhtA,119029,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",MISS ESHAY🕷️,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5037}}",jesabelbalermo27,"{'amount': '18146.102833', 'currency': 'USD'}","{'amount': '18091.495248', 'currency': 'USD'}","{'amount': '1.621687', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/d417e551b6f1addb3d93a771448a2d63~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cd46ee44&x-expires=1784718000&x-signature=3ZcQNVQg6IwvmaYrjdovTiI1cUo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,609,"['700645', '601450', '601152']",KAbbAQAAAACOV4AEeERJl-yievH_HBssEun0mUiEEJepZnqytl5alw,186617,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",SHOP H3R3,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6747}}",tiktokpaydaysale_,"{'amount': '54687.949166', 'currency': 'USD'}","{'amount': '54677.591029', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5680776e7d6dadff4b8d3215a9cd70b2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc1940d0&x-expires=1784718000&x-signature=ozuZwteU%2Fz1Due2u3krXRQ%2B98SI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},24285,6867,"['601450', '601152', '700645']",9oTnHwAAAACOV4AEeERJl-yievH_HBssVzA1l0lB8bZTot4rYLqNgQ,99919,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Gwen Zamora,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4602}}",gwenzamora_,"{'amount': '23146.608424', 'currency': 'USD'}","{'amount': '18985.891308', 'currency': 'USD'}","{'amount': '4054.445772', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/43965d69b0fa50eb0f12575d4638d271~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=39960cc7&x-expires=1784718000&x-signature=j03ZgMfxaEQji3Jt1i6Jzy05d%2Fo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},135,923,"['601450', '700645', '801928']",xDZRjgAAAACOV4AEeERJl-yievH_HBss-sswJgOO9hGem9Pnhq9y5w,7719,{'formatted_range': '₱10K+'},𝐬𝐤𝐢𝐧𝐜𝐚𝐫𝐞 𝐠𝐮𝐫𝐥𝐢𝐞,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5995}}",_vanillagurl,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/89b447862c849e0af23a041eaf80dcf5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ff42927c&x-expires=1784718000&x-signature=KgUXcKK%2Fx3Lb0t7TXpBNEy3%2FFcQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=a1d2006b&idc=my2'},0,648,"['600001', '603014', '700645']",J7QoIQAAAACOV4AEeERJl-yievH_HBsscdLrdtJgmxVW-xIYtR8T7A,49184,{'formatted_range': '₱10K+'},akosi alvin💎,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3456}}",saminabangann,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7a3c1d7e3cab82b7dbecb00c9ffdb4b2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=dbe6bc58&x-expires=1784718000&x-signature=ef%2F%2FWJiIjbCqNbliJYDss7pMYkM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},281,694,"['601450', '601152', '700645']",DOrtsAAAAACOV4AEeERJl-yievH_HBss-Hf5ftmKNWMucEuTmjsVtg,67177,{'formatted_range': '₱10K+'},Mae 🧸ྀི,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4489}}",maerecos,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d1d0a16d5b698ed384c6e0d19621a9c8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3eb9e9ae&x-expires=1784718000&x-signature=oSLSSIeLigKRUwJXDNGF1%2Bh80TI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,181,"['601450', '602284', '700645']",LSCjjQAAAACOV4AEeERJl-yievH_HBssG0w83GzC1JUw90wxxPZ6Pw,7509,{'formatted_range': '₱10K+'},Rhaizel🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5987}}",itsmerhaizeljoy,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9785e8ab7ea6b0135760e69bea444f8d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5c198aca&x-expires=1784718000&x-signature=iKL2Bm6XGs2QBwx40BYbOxoISfQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,922,"['602284', '605196', '601450']",FIK2pAAAAACOV4AEeERJl-yievH_HBssxf9P-g6vZHN8vVaNTDb1fA,18170,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Chinie Sarah ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5129}}",cgeulen00,"{'amount': '16862.731482', 'currency': 'USD'}","{'amount': '16762.584083', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5736252d22831b4ffeea5c65671d86c6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2ee71b4f&x-expires=1784718000&x-signature=pNSKXBPPrS%2F6pvRq4xc2tNFUcYU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},304,404,"['601152', '601450', '700645']",VIBBggAAAACOV4AEeERJl-yievH_HBss3YsbRjY3czgHBMHDY8JmPQ,194560,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Yassi Benitez,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6748}}",yassibenitez05,"{'amount': '20078.692599', 'currency': 'USD'}","{'amount': '20026.577621', 'currency': 'USD'}","{'amount': '12.141892', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/059421cddffe941993b6dfdc2712fe8a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2833a03d&x-expires=1784718000&x-signature=JntSytnmhp3ldeIs5WthSP1pCQI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1813,"['601450', '601152', '700645']",2INqqgAAAACOV4AEeERJl-yievH_HBssaktgjwcLRBbewURjsmB80w,150054,{'formatted_range': '₱10K+'},pollie_e,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5792}}",pollie_e,,,
