avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv,gmv_range,live_gmv,nickname,selection_region,top_follower_demographics,username,video_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/543ff778f74ee926f3a9779e3476e8f5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=48d3a895&x-expires=1784548800&x-signature=h3Ldn9eSKXEHx2vRHWDb%2FI2Tn6c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,329,"['601739', '601450', '700645']",4d34JgAAAACOV4AEeERJl-yievH_HBssZmKi6WQdQPYrtk_osR1wTQ,6548,"{'amount': '14276.38665', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,HeyShey,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3317}}",heyshey14,"{'amount': '14246.618047', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ca61b62239d6ee430839b61ca310e1ce~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2b25d644&x-expires=1784548800&x-signature=MLXP7E07XQgmnp1iAgfEJ5fpBgs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3879,399,"['601450', '700645', '604968']",s-0SXgAAAACOV4AEeERJl-yievH_HBss_1QVSwlqfm87q9xxBkRdXA,532465,,{'formatted_range': '₱10K+'},,youglowbabe_beautywhite,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5408}}",glowbabe.freshskinph,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4f157e1e55bc1c49f35ed9dd6b46bf7a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cad8e2e2&x-expires=1784548800&x-signature=jCv6KFVIc8tiqX5nUzHXH98TIFI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,4647,"['601450', '700645', '602118']",GyDEXgAAAACOV4AEeERJl-yievH_HBssuZ7fYo92Q14joKL6OCcS2A,2557,,{'formatted_range': '₱10K+'},,Glow Queen PH,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3584}}",glowqueen.ph,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9ca8fd68683d6271b6232f8665513701~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2ab85821&x-expires=1784548800&x-signature=3V2SPxC9d9UbSsRcUVJ4EQ%2FXXrk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,10658,"['601450', '601152', '700645']",qIHLggAAAACOV4AEeERJl-yievH_HBssa56StrH3hS17zHNAcZiglA,122101,,{'formatted_range': '₱10K+'},,Nory Martinez,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4795}}",iamnorymartinez,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7330357517572112386~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6d914da9&x-expires=1784548800&x-signature=jYxQc4T6x0lSkCsG7zUO%2BNOwX9Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},39859,0,"['953224', '601450', '700437']",NWWfaQAAAACOV4AEeERJl-yievH_HBssRSfJUi2IU5xrWyw6riTXVA,183614,,{'formatted_range': '₱10K+'},,KAREL MARQUEZ,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5506}}",iamkarelmarquez,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/98852a68a31e560ac1e5b44a2e25b77b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9300ef88&x-expires=1784548800&x-signature=aKeUmeRb8oVi%2B6NRk2sandlAdSA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,488,"['601450', '700645', '605248']",UKyIvAAAAACOV4AEeERJl-yievH_HBssIzJlXR_zI2e_91wsIWEC5g,90412,,{'formatted_range': '₱10K+'},,NMfull-time mom shop,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_45_54', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4006}}",noemimelencion,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/55e2616f3756787d21e47d8c0a01368f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=178577ee&x-expires=1784548800&x-signature=riz5rAGy3qEi4EUl0blMxDAPr3Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,333,"['601450', '601739', '700645']",NKpWnwAAAACOV4AEeERJl-yievH_HBssWXiRZYY9LwQ_VL4X9GugZw,35168,"{'amount': '37613.418983', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,evrthingjy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3374}}",evrthingjy,"{'amount': '37303.500097', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1a5d241b5a481d55b281e87f2557959e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=941427ff&x-expires=1784548800&x-signature=VevuzpLmm%2Fp2kUQg4cbwePkcJqg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=fdd36af4&idc=my2'},16049,1671,"['601450', '700645', '824584']",Z2vpMAAAAACOV4AEeERJl-yievH_HBss4l-o2GnO_wEJDgFRTLjDOQ,208650,,{'formatted_range': '₱10K+'},,Youglowbabe_shoppp,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5783}}",ygbbeautywhiteshop,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8daa5d0b48d58e97c518fbefa0ff0dc0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=26b0d97a&x-expires=1784548800&x-signature=BVSCSCo%2B9fc7DcHahi7JJMN3GC4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,978,"['601450', '700645', '700437']",W-pwMgAAAACOV4AEeERJl-yievH_HBssolbZ_5yfCnyaSC06KpLaNw,5676,"{'amount': '15634.218653', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Lea ˚🦋༘⋆,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5040}}",ms.leah024,"{'amount': '15591.837923', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/849ef25ed86adcd1704caa77b42330ec~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=40265629&x-expires=1784548800&x-signature=R4a8G%2FxuuKQxWJLd2mjjX1ViLPs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,907,"['602284', '601450', '600154']",GZBUqQAAAACOV4AEeERJl-yievH_HBssTiMw5ti3a0lIxjeh_JSOWg,29526,"{'amount': '16173.466809', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,jnktrd,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5558}}",jnktrd,"{'amount': '16151.447004', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/af1be90816d02ca656bda104b419c35b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9b72b216&x-expires=1784548800&x-signature=P9ImkCZf7SzujffvSvNk0sLXs10%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3659,1912,"['601450', '604453', '602284']",2nvMvgAAAACOV4AEeERJl-yievH_HBsskl7Lloirkl7VB6xfQaGSYw,178682,"{'amount': '21566.766117', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '245.694166', 'currency': 'USD'}",emgiedimaala_,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5820}}",emgiedimaala_,"{'amount': '19973.115551', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d35fc322fdaa52b1ce353b09fff0c31~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4ade121c&x-expires=1784548800&x-signature=4shUDxIG0dXpluYI8kR2gSGrjSk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1058,"['601450', '700645', '700437']",fBnVuQAAAACOV4AEeERJl-yievH_HBssLMT2cEkOPQs7OhE2cne8pQ,3448693,,{'formatted_range': '₱10K+'},,Kylie Padilla ☽◯☾,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4611}}",onlykyliepadilla,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/184c6f9e06e91ce2755037a9e0dff44e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ed8fad6c&x-expires=1784548800&x-signature=Pk%2BeQ%2BKp4XJNAI4q1DsZd5LyG0Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,820,"['700437', '700645', '601152']",jhBxrQAAAACOV4AEeERJl-yievH_HBssfvILscUXHkN7ABmcuuVWlQ,8234,"{'amount': '11571.369073', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '3.100569', 'currency': 'USD'}",ms.Laii,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5614}}",ms_laiii,"{'amount': '11555.705251', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f657f3ab7653243a77d629155e3be5a0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d9ad7d51&x-expires=1784548800&x-signature=%2B5d6Lf7IHYgfTyYaLv02jCWTcZ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,833,"['601450', '601152', '700645']",4Ky_ngAAAACOV4AEeERJl-yievH_HBssxtAu3dWU1p5W0egEOOFAag,53818,"{'amount': '122505.039238', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Ashlyjagonoy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3930}}",ash13shop,"{'amount': '121799.117354', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/4a5ae6089ffa1b8e98df78388d7d6179~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a2ac5b0f&x-expires=1784548800&x-signature=j8euikgk4qPBYGuYxLRP6CRzSy0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,20138,"['601152', '601450', '700645']",0JB8PwAAAACOV4AEeERJl-yievH_HBss5AtusruVZ2EOxlqWwe4McQ,274216,"{'amount': '43855.793891', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Mai,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6819}}",maitorres16,"{'amount': '43719.290115', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0cbeea2ee442dca844f10e0ea076380a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=00d409d4&x-expires=1784548800&x-signature=DUgUF2jeQkCh6ZWSl2DXjFySS14%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2396,1235,"['601450', '700645', '601152']",LiLPvgAAAACOV4AEeERJl-yievH_HBssq3a6yhFvvwgKBkV4Ac6lkQ,162109,,{'formatted_range': '₱10K+'},,.youglowbabe_affiliate,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5684}}",.youglowbabe_affiliate,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d5d1c8e6473719f9f57666da0d989f30~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c2e36cfe&x-expires=1784548800&x-signature=bhQU%2BGnvRNnb4iWGu0cwT7uytMw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},22431,4722,"['603014', '824328', '700645']",keR1DgAAAACOV4AEeERJl-yievH_HBssCjhAuptDbhZ2rQ1tqec8_Q,120910,,{'formatted_range': '₱10K+'},,Coach Ali | Gains be with you,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6586}}",paulaliwalas,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6ba1af229aa2735aad5b95334b1cd82a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=82d5ab18&x-expires=1784548800&x-signature=1oABj%2FkNodmZWeFAEQiXvH3RJtw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2411,"['601450', '700645', '601152']",yey7ggAAAACOV4AEeERJl-yievH_HBssHg9LpV9yZgVSwOrq9CJyqw,100415,"{'amount': '31721.932177', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,DES *ੈ❀,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4553}}",desiryrecos,"{'amount': '31600.208975', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ebdc9a616bc06fc966c2a572483237fc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b59d46ef&x-expires=1784548800&x-signature=Yfz4AkcP%2FpZOKnH06uSrZ2SuY1M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,210,"['601739', '700645']",WqforAAAAACOV4AEeERJl-yievH_HBssNmvAnw3J7YZapsRhSNkRww,1177,"{'amount': '51169.668607', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,elleph,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2168}}",bitchbratzzz,"{'amount': '51169.668607', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/38f6bb88db0f6dbdce6f9eb9324e0f02~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3885e4c1&x-expires=1784548800&x-signature=%2BOekDn9AMI4YHsuzx7p%2Bmq7W7h0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},10588,143,"['601450', '700645', '824584']",C_zXXQAAAACOV4AEeERJl-yievH_HBssXUa2dQcVw9vrS8FZvpnDMA,371521,"{'amount': '20727.200772', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '16605.324221', 'currency': 'USD'}",beautywhite.youglowbabeshop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4250}}",whiteningglowph,"{'amount': '1655.523719', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/92f3e70f4b332cc747da29dac6ba9551~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1d17c998&x-expires=1784548800&x-signature=Hts39fi45RdGqf%2BlZ5JrXERrgok%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1440,"['601450', '700645', '601739']",85-8vQAAAACOV4AEeERJl-yievH_HBssGs87xAfOVdF-CAoIgJDtQA,90734,"{'amount': '81664.4524', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Charrain✨,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5585}}",charrain8,"{'amount': '81441.153211', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/bad4053ee7b3f2ae2562062aaa3ae34d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b767a5d4&x-expires=1784548800&x-signature=nT7Nk33iMFbNC7KZatyFyGS0J8w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2619,"['601450', '700645', '601152']",6ItrIQAAAACOV4AEeERJl-yievH_HBss7f8ovdLtYNPn1QLriNeXRg,868663,,{'formatted_range': '₱10K+'},,Miss Kat,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6868}}",misskaaat,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7bb0ddc2463afac03b6cd3f9350f36fd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cf685e29&x-expires=1784548800&x-signature=k%2F49IUujR4St1TESKUKbjUfk9KM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,909,"['601739', '601450', '700645']",N10t4wAAAACOV4AEeERJl-yievH_HBssn8wbYKPM6ru_8tCJNLq8aA,19331,"{'amount': '11849.488312', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,🍀🪬🧿Celesteshop🧿🪬🍀,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3616}}",carlexshop16,"{'amount': '11804.867478', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/ffcc7583e7efc75ac7007950cd283010~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0d67e73d&x-expires=1784548800&x-signature=e39ESet8vqNlEtI6CD2X4%2BCqhNs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},962,236,"['601450', '700645', '602284']",Gna8CgAAAACOV4AEeERJl-yievH_HBsszmZbvJmOFXX2uYqEgf-tmg,24602,"{'amount': '8932.696015', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}","{'amount': '8918.980218', 'currency': 'USD'}",Health Depot,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4729}}",healthdepot01,"{'amount': '1.962126', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/903579c749c3ec7465f44a1cf5c57d75~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6a2106d3&x-expires=1784548800&x-signature=UOVQP6pnMPkdiN7lBo1COfYaQmI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,3565,"['601450', '700645', '801928']",_md05wAAAACOV4AEeERJl-yievH_HBssaAv7lsV_utkO1ngD2YEaow,19303,"{'amount': '72867.521666', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,byeol380,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 2713}}",byeol380,"{'amount': '72805.581308', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3685e14612c6091f11d5c2f8b943b642~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c72f72ce&x-expires=1784548800&x-signature=4trV7m1wylPkOUfGQXvw%2FzTt9MI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,493,"['601152', '700645', '600001']",LaNB8gAAAACOV4AEeERJl-yievH_HBssPIIILwV6eCkfwj5eKEWOPg,358368,"{'amount': '18382.186128', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '11.622449', 'currency': 'USD'}",Teacher Juliet Bridgett,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6600}}",teacherjulietbridgett,"{'amount': '17755.919465', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c64c8bd10da80199e9ad0cb4fa15eb9e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8ca0aef7&x-expires=1784548800&x-signature=d2T5KpNSJoSxVI0CuS60klB7rK8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=a1d2006b&idc=my2'},17082,553,"['601450', '700645', '824584']",Xga-_gAAAACOV4AEeERJl-yievH_HBssqeXFuln7TERAgdLVBGPrhg,158734,,{'formatted_range': '₱10K+'},,_Youglowbabe,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3496}}",_youglowbabeshop,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f0c22d254ac679145725de94be9e846b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6f04057c&x-expires=1784548800&x-signature=B1mCZKzZX0RJ7H5y3goBdYQ9Mfo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,487,"['600001', '700437', '602284']",jWKMGgAAAACOV4AEeERJl-yievH_HBssnyUh8c_bwsZbUwNwL81-Lg,14676,"{'amount': '9850.192092', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",,Momshie Kath,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4924}}",immskath,"{'amount': '9774.464917', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a1dbab0fdd88760b4921026cc3731525~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=07662efb&x-expires=1784548800&x-signature=VsfMf2AAVvhLBEAMcJIXcijRvo0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},19696,13287,"['700645', '601450', '601152']",0d1rlwAAAACOV4AEeERJl-yievH_HBssNPVJkbLN1wRuTgdgD0TY9Q,2313507,"{'amount': '138629.347908', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '19239.813322', 'currency': 'USD'}",natalyn peralta 🤎,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3592}}",nat.peralta0,"{'amount': '101268.006108', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/095e8a7c49b06b5821906ec3cca82fd5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c62aff34&x-expires=1784548800&x-signature=VDyS0AGOsgRo0zDnY9f8r773LV4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1403,"['601450', '600001', '700645']",thysxQAAAACOV4AEeERJl-yievH_HBssCu8a3qnn4Osaobnk-42tjQ,5397,"{'amount': '19238.980436', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Angeli Kang,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4321}}",fyp.shopey,"{'amount': '19222.569847', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d0122c0cc16a5ac24aedb172133dcca~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e608b74e&x-expires=1784548800&x-signature=n0r1qsMPcInYbLPdwk4jtVIt17Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,327,"['601450', '700645', '600001']",Rde49gAAAACOV4AEeERJl-yievH_HBssFocbCTxqSoAyzV195QdGVQ,16090,,{'formatted_range': '₱10K+'},,Pjeyshop,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5540}}",shopconche,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/58074aa21c4a0259a4dd0f9d48cd1353~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d3fa0dc0&x-expires=1784548800&x-signature=lgW84qfGJtVK4NfFwt6rXNbwHcc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2715,"['601450', '700645', '605248']",tcbByAAAAACOV4AEeERJl-yievH_HBss7crqHPEurzSsbjq66hAXIg,11347,,{'formatted_range': '₱10K+'},,glowwithexzon,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3964}}",glowwithexzon,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7333729737023422466~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=39172a1f&x-expires=1784548800&x-signature=fIzB1aHFRaWVpxMJWNw%2FqEDEtkQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1641,444,"['601450', '700645', '601739']",9CodkQAAAACOV4AEeERJl-yievH_HBssrDWr-9ZZQIkawn26OsBiNw,21104,"{'amount': '19927.239278', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '18085.157056', 'currency': 'USD'}",Maribel Patricia Cenizal,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5373}}",maribelrn_,"{'amount': '1592.129808', 'currency': 'USD'}"
